Year,Factory_Name,Producto,Unidad,Month,Quantity
2023,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Leche modificada,Kilos,Enero,0
2023,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Leche evaporada,Kilos,Enero,0
2023,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,INVERSIONES E INDUSTRIAS VALLE VERDE S.A. - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTALIS - Osorno (Los Lagos),Volumen de leche recibida,Litros,Enero,9.862.388
2023,LACTALIS - Osorno (Los Lagos),"Leche pasteurizada 3,0 % m.g.",Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),"Leche pasteurizada 2,5 % m.g.",Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche pasteurizada descremada,Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche esterilizada entera,Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche esterilizada semidescremada,Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche esterilizada descremada,Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche esterilizada con sabor,Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche en polvo,Leche en polvo,Enero,Leche en polvo
2023,LACTALIS - Osorno (Los Lagos),Leche en polvo 28 % m.g.,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche en polvo 26 % m.g.,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche en polvo 18 % m.g.,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche en polvo 20 % m.g.,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche en polvo 12 % m.g.,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche en polvo descremada,Kilos,Enero,29.000
2023,LACTALIS - Osorno (Los Lagos),Total leche en polvo,Kilos,Enero,29.000
2023,LACTALIS - Osorno (Los Lagos),Otros productos lácteos,Otros productos lácteos,Enero,Otros productos lácteos
2023,LACTALIS - Osorno (Los Lagos),Yogur,Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche cultivada,Litros,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Quesillos,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Quesos,Kilos,Enero,706.747
2023,LACTALIS - Osorno (Los Lagos),Crema,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Mantequilla,Kilos,Enero,96.588
2023,LACTALIS - Osorno (Los Lagos),Suero en polvo,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche condensada,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Manjar,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche modificada,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Leche evaporada,Kilos,Enero,0
2023,LACTALIS - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTALIS - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTALIS - Río Bueno (Los Ríos),Volumen de leche recibida,Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),"Leche pasteurizada 3,0 % m.g.",Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),"Leche pasteurizada 2,5 % m.g.",Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche pasteurizada descremada,Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche esterilizada entera,Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche esterilizada semidescremada,Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche esterilizada descremada,Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche esterilizada con sabor,Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche en polvo,Leche en polvo,Enero,Leche en polvo
2023,LACTALIS - Río Bueno (Los Ríos),Leche en polvo 28 % m.g.,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche en polvo 26 % m.g.,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche en polvo 18 % m.g.,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche en polvo 20 % m.g.,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche en polvo 12 % m.g.,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche en polvo descremada,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Total leche en polvo,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Otros productos lácteos,Otros productos lácteos,Enero,Otros productos lácteos
2023,LACTALIS - Río Bueno (Los Ríos),Yogur,Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche cultivada,Litros,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Quesillos,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Quesos,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Crema,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Mantequilla,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Suero en polvo,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche condensada,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Manjar,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche modificada,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Leche evaporada,Kilos,Enero,0
2023,LACTALIS - Río Bueno (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTALIS - Río Bueno (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTALIS - Purranque (Los Lagos),Volumen de leche recibida,Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),"Leche pasteurizada 3,0 % m.g.",Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),"Leche pasteurizada 2,5 % m.g.",Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche pasteurizada descremada,Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche esterilizada entera,Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche esterilizada semidescremada,Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche esterilizada descremada,Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche esterilizada con sabor,Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche en polvo,Leche en polvo,Enero,Leche en polvo
2023,LACTALIS - Purranque (Los Lagos),Leche en polvo 28 % m.g.,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche en polvo 26 % m.g.,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche en polvo 18 % m.g.,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche en polvo 20 % m.g.,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche en polvo 12 % m.g.,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche en polvo descremada,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Total leche en polvo,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Otros productos lácteos,Otros productos lácteos,Enero,Otros productos lácteos
2023,LACTALIS - Purranque (Los Lagos),Yogur,Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche cultivada,Litros,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Quesillos,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Quesos,Kilos,Enero,406.921
2023,LACTALIS - Purranque (Los Lagos),Crema,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Mantequilla,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Suero en polvo,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche condensada,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Manjar,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche modificada,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Leche evaporada,Kilos,Enero,0
2023,LACTALIS - Purranque (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTALIS - Purranque (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTALIS - Melipilla (Metropolitana),Volumen de leche recibida,Litros,Enero,1.975.298
2023,LACTALIS - Melipilla (Metropolitana),"Leche pasteurizada 3,0 % m.g.",Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),"Leche pasteurizada 2,5 % m.g.",Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche pasteurizada descremada,Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche esterilizada entera,Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche esterilizada semidescremada,Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche esterilizada descremada,Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche esterilizada con sabor,Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche en polvo,Leche en polvo,Enero,Leche en polvo
2023,LACTALIS - Melipilla (Metropolitana),Leche en polvo 28 % m.g.,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche en polvo 26 % m.g.,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche en polvo 18 % m.g.,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche en polvo 20 % m.g.,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche en polvo 12 % m.g.,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche en polvo descremada,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Total leche en polvo,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Otros productos lácteos,Otros productos lácteos,Enero,Otros productos lácteos
2023,LACTALIS - Melipilla (Metropolitana),Yogur,Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche cultivada,Litros,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Quesillos,Kilos,Enero,262.087
2023,LACTALIS - Melipilla (Metropolitana),Quesos,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Crema,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Mantequilla,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Suero en polvo,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche condensada,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Manjar,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche modificada,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Leche evaporada,Kilos,Enero,0
2023,LACTALIS - Melipilla (Metropolitana),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTALIS - Melipilla (Metropolitana),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Volumen de leche recibida,Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),"Leche pasteurizada 3,0 % m.g.",Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),"Leche pasteurizada 2,5 % m.g.",Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche pasteurizada descremada,Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche esterilizada entera,Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche esterilizada semidescremada,Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche esterilizada descremada,Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche esterilizada con sabor,Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche en polvo,Leche en polvo,Enero,Leche en polvo
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche en polvo 28 % m.g.,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche en polvo 26 % m.g.,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche en polvo 18 % m.g.,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche en polvo 20 % m.g.,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche en polvo 12 % m.g.,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche en polvo descremada,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Total leche en polvo,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Otros productos lácteos,Otros productos lácteos,Enero,Otros productos lácteos
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Yogur,Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche cultivada,Litros,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Quesillos,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Quesos,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Crema,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Mantequilla,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Suero en polvo,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche condensada,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Manjar,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche modificada,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Leche evaporada,Kilos,Enero,0
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTEOS FRUTILLAR - Frutillar (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Volumen de leche recibida,Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),"Leche pasteurizada 3,0 % m.g.",Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),"Leche pasteurizada 2,5 % m.g.",Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche pasteurizada descremada,Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche esterilizada entera,Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche esterilizada semidescremada,Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche esterilizada descremada,Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche esterilizada con sabor,Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche en polvo,Leche en polvo,Enero,Leche en polvo
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche en polvo 28 % m.g.,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche en polvo 26 % m.g.,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche en polvo 18 % m.g.,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche en polvo 20 % m.g.,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche en polvo 12 % m.g.,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche en polvo descremada,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Total leche en polvo,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Otros productos lácteos,Otros productos lácteos,Enero,Otros productos lácteos
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Yogur,Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche cultivada,Litros,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Quesillos,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Quesos,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Crema,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Mantequilla,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Suero en polvo,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche condensada,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Manjar,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche modificada,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Leche evaporada,Kilos,Enero,0
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTEOS OSORNO LTDA. - Osorno (Los Lagos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Volumen de leche recibida,Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),"Leche pasteurizada 3,0 % m.g.",Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),"Leche pasteurizada 2,5 % m.g.",Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche pasteurizada descremada,Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche esterilizada entera,Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche esterilizada semidescremada,Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche esterilizada descremada,Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche esterilizada con sabor,Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche en polvo,Leche en polvo,Enero,Leche en polvo
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche en polvo 28 % m.g.,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche en polvo 26 % m.g.,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche en polvo 18 % m.g.,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche en polvo 20 % m.g.,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche en polvo 12 % m.g.,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche en polvo descremada,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Total leche en polvo,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Otros productos lácteos,Otros productos lácteos,Enero,Otros productos lácteos
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Yogur,Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche cultivada,Litros,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Quesillos,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Quesos,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Crema,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Mantequilla,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Suero en polvo,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche condensada,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Manjar,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche modificada,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Leche evaporada,Kilos,Enero,0
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LACTEOS VALDIVIA LTDA. - Valdivia (Los Ríos),Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.,Enero,Fuente: elaborado por Odepa en base a antecedentes proporcionados por las plantas lecheras.
2023,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),Volumen de leche recibida,Litros,Enero,0
2023,LB INDUSTRIAS DE ALIMENTOS S.A. - Temuco (La Araucanía),"Leche pasteurizada 3,0 % m.g.",Litros,Enero,0
